train_contrastive_step,train_kl_step,train_latent_step,train_loss_step,train_recons_step,epoch,step,val_contrastive_step,val_kl_step,val_latent_step,val_loss_step,val_recons_step,val_contrastive_epoch,val_kl_epoch,val_latent_epoch,val_loss_epoch,val_recons_epoch,val_m2t/MedR_epoch,val_m2t/R01_epoch,val_m2t/R02_epoch,val_m2t/R03_epoch,val_m2t/R05_epoch,val_m2t/R10_epoch,val_m2t/len_epoch,val_t2m/MedR_epoch,val_t2m/R01_epoch,val_t2m/R02_epoch,val_t2m/R03_epoch,val_t2m/R05_epoch,val_t2m/R10_epoch,val_t2m/len_epoch,train_contrastive_epoch,train_kl_epoch,train_latent_epoch,train_loss_epoch,train_recons_epoch,train_dtw_step,val_dtw_step,val_dtw_epoch,train_dtw_epoch
,,,,,,12,2.3348488807678223,6.379897117614746,1.0782530307769775,0.7261585593223572,0.4925990700721741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,13,2.0186305046081543,5.670698642730713,1.0384819507598877,0.5682878494262695,0.366357684135437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,14,1.8770173788070679,5.016610622406006,1.0390598773956299,0.7071622014045715,0.519399881362915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,15,2.2435975074768066,5.900864124298096,1.064650297164917,0.8545786738395691,0.630149245262146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,16,2.187098503112793,6.132917404174805,1.0585603713989258,0.6496611833572388,0.4308794438838959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,17,2.0531015396118164,6.035758972167969,1.0291941165924072,0.6078230738639832,0.4024422764778137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,18,2.217744827270508,6.584308624267578,1.05135178565979,0.6591963768005371,0.4373455345630646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,19,2.254805564880371,7.15544319152832,1.0734100341796875,0.7446892261505127,0.5191264152526855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,20,2.260415554046631,6.303969860076904,1.0648415088653564,0.6372160911560059,0.4111008942127228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,21,2.148001194000244,5.994551181793213,1.0683093070983887,0.5479996800422668,0.333128958940506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,22,2.131467342376709,5.601996421813965,1.0656826496124268,0.7414692640304565,0.528255820274353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,23,2.1294851303100586,5.983448505401611,1.0446182489395142,0.6685802340507507,0.45556139945983887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,24,2.276332378387451,6.824611186981201,1.0650360584259033,0.5444347262382507,0.3167226016521454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,25,2.208348274230957,6.7230143547058105,1.0700515508651733,0.6004646420478821,0.37955188751220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,26,2.0577917098999023,5.622123718261719,1.0450174808502197,0.649448573589325,0.44360271096229553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,27,2.16986083984375,6.330587863922119,1.0641014575958252,0.5990151762962341,0.3819551467895508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,28,1.7379999160766602,5.946762561798096,1.036818504333496,0.6437734365463257,0.4699036478996277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,29,2.534703016281128,7.4448394775390625,1.1097997426986694,0.7558873295783997,0.5023314952850342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,30,2.3090968132019043,6.294670581817627,1.080603837966919,0.7189000248908997,0.48791658878326416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,31,2.1682960987091064,5.585033416748047,1.0659232139587402,0.5998449921607971,0.3829488754272461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,32,2.482083797454834,6.959408760070801,1.084710955619812,0.541695237159729,0.2934064269065857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,33,2.2440290451049805,5.784101486206055,1.041712760925293,0.6091326475143433,0.384661465883255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,34,2.1782169342041016,5.3966755867004395,1.0593799352645874,0.6476542353630066,0.4297679662704468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,35,2.05623197555542,5.348523139953613,1.0439521074295044,0.6539251208305359,0.4482380151748657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,36,2.2020606994628906,5.471771240234375,1.03813898563385,0.9090849757194519,0.6888138055801392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,37,2.2124733924865723,6.212693691253662,1.0670453310012817,0.6097409129142761,0.3884207606315613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,38,2.116694927215576,5.8514933586120605,1.0344617366790771,0.6598841547966003,0.4481458067893982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,39,2.0871944427490234,6.26012659072876,1.049885869026184,0.6453084945678711,0.4365159273147583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,40,2.324942111968994,6.77618408203125,1.1059541702270508,0.7155347466468811,0.4829616844654083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,41,2.355919361114502,7.104513168334961,1.077423334121704,0.6606704592704773,0.4249967038631439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,42,1.7609350681304932,5.588188171386719,1.0229583978652954,0.5823450088500977,0.4061853885650635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,685,,,,,,2.1859359741210938,6.184146881103516,1.0621166229248047,0.6535606384277344,0.4348946809768677,68.0,1.899999976158142,3.7300000190734863,4.900000095367432,8.550000190734863,14.109999656677246,1368.0,70.0,2.4100000858306885,4.170000076293945,5.409999847412109,8.699999809265137,14.84000015258789,1368.0,,,,,,,,,
,,,,,0,685,,,,,,,,,,,,,,,,,,,,,,,,,2.6859452724456787,5.92616605758667,1.1238268613815308,0.719157338142395,0.45049184560775757,,,,
2.4845969676971436,7.747286796569824,1.0804961919784546,0.6070916652679443,0.35854363441467285,1,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1165103912353516,7.0371413230896,1.0554752349853516,0.6920468211174011,0.48031488060951233,1,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8954319953918457,7.403687953948975,1.0307133197784424,0.62484210729599,0.4352145493030548,1,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.873612880706787,7.696196556091309,1.0641744136810303,0.6196830868721008,0.4322342276573181,1,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2306289672851562,14.54958438873291,1.0498337745666504,0.5823732614517212,0.3591543436050415,1,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.987126111984253,12.775093078613281,1.0316121578216553,0.6083158254623413,0.40946513414382935,1,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.881687045097351,13.613728523254395,1.0294170379638672,0.5432746410369873,0.35495954751968384,1,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.029052257537842,13.795602798461914,1.0313787460327148,0.5434689521789551,0.34041547775268555,1,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4001941680908203,20.657184600830078,1.0607118606567383,0.6425526142120361,0.40231603384017944,1,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04433536529541,23.579744338989258,1.0256283283233643,0.5693517327308655,0.36467212438583374,1,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8834989070892334,26.023630142211914,1.0248656272888184,0.6102503538131714,0.42162996530532837,1,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9509146213531494,34.517208099365234,0.9971044063568115,0.6508277058601379,0.4553810954093933,1,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0604183673858643,30.237125396728516,0.9923486709594727,0.7333205938339233,0.5269664525985718,1,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1542296409606934,37.511146545410156,1.0366947650909424,0.5557152032852173,0.3399067521095276,1,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,43,1.9331748485565186,25.747600555419922,0.9768713116645813,0.5768166780471802,0.3832319378852844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,44,1.8997310400009155,30.559904098510742,0.9979836344718933,0.7323681116104126,0.5420794486999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,45,1.8251475095748901,22.1374454498291,0.9698822498321533,0.5042775869369507,0.3215317726135254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,46,2.064357280731201,33.52073669433594,1.0184497833251953,0.5773943662643433,0.3706132173538208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,47,1.8813271522521973,28.719167709350586,0.9986186623573303,0.5294958353042603,0.341065913438797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,1.947282075881958,36.483604431152344,1.01162850856781,0.6635050177574158,0.46840184926986694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,1.6476705074310303,30.662263870239258,0.9842468500137329,0.572942852973938,0.40785932540893555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,1.6725213527679443,25.137542724609375,0.9602645635604858,0.6537538170814514,0.4862406849861145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51,1.9953521490097046,34.42924118041992,1.0183573961257935,0.5869033336639404,0.38701364398002625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,1.9547346830368042,27.8969783782959,0.9823139905929565,0.6289249062538147,0.4331626296043396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53,2.297194004058838,33.37606430053711,0.9989125728607178,0.6151295900344849,0.3850664496421814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,54,1.9571850299835205,25.941570281982422,0.9759137630462646,0.4570348262786865,0.2610471248626709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55,1.6999385356903076,25.440141677856445,0.9749691486358643,0.6504498720169067,0.4801918864250183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,56,1.889195442199707,26.03382682800293,0.9655327796936035,0.5391956567764282,0.350006103515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,57,1.6086440086364746,23.443466186523438,0.9548209309577942,0.6667866706848145,0.5056782960891724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,58,2.047619342803955,32.127906799316406,1.0002937316894531,0.8058176636695862,0.600724458694458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,59,2.0750491619110107,33.403926849365234,0.9945560097694397,0.6221641898155212,0.41431528329849243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60,1.8097329139709473,24.95085906982422,0.9820898771286011,0.5656145215034485,0.38438189029693604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61,1.7232528924942017,31.311424255371094,0.9745913743972778,0.5908482074737549,0.4182000458240509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,62,2.0856595039367676,36.16804122924805,1.0035333633422852,0.7108939290046692,0.5019562840461731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63,1.8117561340332031,25.703712463378906,0.9620254039764404,0.5756027698516846,0.3941604793071747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64,1.866987705230713,22.63484764099121,0.9720519781112671,0.5021776556968689,0.31524282693862915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65,1.789030909538269,27.459897994995117,0.9867828488349915,0.6863791942596436,0.5071915984153748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,66,1.9108390808105469,24.96303939819336,0.9859123826026917,0.6362684965133667,0.44492506980895996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,67,1.9524943828582764,28.85709571838379,0.9859827756881714,0.49320515990257263,0.2976572811603546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,68,2.063119888305664,32.90379333496094,1.0061107873916626,0.570357084274292,0.36370599269866943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,69,1.7542123794555664,26.433189392089844,0.9917045831680298,0.6041066646575928,0.42841118574142456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,70,1.6295199394226074,35.37590408325195,0.9778529405593872,0.534698486328125,0.3713829517364502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,71,1.57403564453125,26.22217559814453,0.9874053001403809,0.6111119389533997,0.4534362554550171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,72,1.9072415828704834,33.673160552978516,0.9944326877593994,0.6765291690826416,0.4854583144187927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,73,2.0499629974365234,28.345434188842773,1.0032775402069092,0.6791002750396729,0.47381046414375305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,74,2.069575309753418,24.876806259155273,1.006911039352417,0.5785961747169495,0.3713798224925995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,75,2.0715560913085938,33.83359909057617,0.9962454438209534,0.4902668595314026,0.28276294469833374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,76,1.8659286499023438,23.799379348754883,0.9502973556518555,0.5561819076538086,0.36934152245521545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,77,1.7591395378112793,21.649635314941406,1.0008138418197632,0.5813912153244019,0.40525078773498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,78,1.8372492790222168,25.23612403869629,0.9531250596046448,0.6107579469680786,0.4267711043357849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,79,1.9475672245025635,27.609220504760742,0.982529878616333,0.8613473773002625,0.6663047075271606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,80,2.098198652267456,36.242103576660156,1.0240910053253174,0.5803158283233643,0.3701232671737671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,81,1.9555531740188599,24.682668685913086,0.972067654132843,0.6254962682723999,0.4296844005584717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,82,1.867095708847046,28.454465866088867,0.9903930425643921,0.5954306125640869,0.40842658281326294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,83,1.8011702299118042,32.252601623535156,0.9982266426086426,0.645449697971344,0.4650001525878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,84,2.0969414710998535,30.691286087036133,0.9878131747245789,0.6215487718582153,0.41153788566589355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,85,1.5356571674346924,20.431209564208984,0.9668624401092529,0.5409616231918335,0.38718193769454956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,1371,,,,,,1.8911269903182983,28.648305892944336,0.9867842793464661,0.607540488243103,0.41813138127326965,42.0,3.069999933242798,6.210000038146973,9.0600004196167,14.399999618530273,22.950000762939453,1368.0,38.0,3.140000104904175,6.360000133514404,8.989999771118164,13.600000381469727,22.65999984741211,1368.0,,,,,,,,,
,,,,,1,1371,,,,,,,,,,,,,,,,,,,,,,,,,2.0534074306488037,18.187009811401367,1.0385712385177612,0.6238617897033691,0.4183288514614105,,,,
1.720482587814331,42.76201248168945,0.9942497611045837,0.5835618376731873,0.41107600927352905,2,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9099371433258057,40.004539489746094,1.0030112266540527,0.6192760467529297,0.42787227034568787,2,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.898041844367981,35.05884552001953,0.9757179617881775,0.6366510987281799,0.44648659229278564,2,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7486793994903564,50.386417388916016,0.9807913303375244,0.5942435264587402,0.41886192560195923,2,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8773598670959473,49.09867477416992,0.996060311794281,0.5461212396621704,0.35788431763648987,2,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.922004222869873,53.73484802246094,0.9976035356521606,0.5873512029647827,0.3946034908294678,2,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7098541259765625,46.13751220703125,0.9782556891441345,0.5703291893005371,0.39887261390686035,2,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9969277381896973,62.67984390258789,1.0181481838226318,0.7041797637939453,0.503849983215332,2,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51421320438385,62.692955017089844,0.9716625213623047,0.6561903953552246,0.5041324496269226,2,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6614527702331543,55.80816650390625,0.9756305813789368,0.5144824981689453,0.3477694094181061,2,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9786062240600586,67.60033416748047,0.985514760017395,0.6795603036880493,0.48101383447647095,2,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.765702486038208,65.72284698486328,0.9762292504310608,0.5319893956184387,0.3547521233558655,2,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8183550834655762,58.585750579833984,0.9843437671661377,0.5901540517807007,0.4077228307723999,2,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3369076251983643,6.543683052062988,1.2390741109848022,0.7351725101470947,0.3887203335762024,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012683596462011337,,,
2.743213176727295,5.721954822540283,1.1584155559539795,0.7322081327438354,0.44944947957992554,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008368488401174545,,,
3.027954578399658,6.628539562225342,1.1830763816833496,0.8270697593688965,0.5203249454498291,0,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038712911773473024,,,
2.729990243911743,8.447015762329102,1.1415923833847046,0.7366394996643066,0.449942409992218,0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013602216728031635,,,
2.839219331741333,7.39576530456543,1.1586124897003174,0.6484309434890747,0.34568288922309875,0,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018740545958280563,,,
2.485353469848633,6.226066589355469,1.114027500152588,0.7080913186073303,0.45619869232177734,0,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032838834449648857,,,
2.489750862121582,8.397191047668457,1.1180341243743896,0.6494266390800476,0.39990854263305664,0,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044788909144699574,,,
2.1340644359588623,7.02484655380249,1.079717993736267,0.7119282484054565,0.49111104011535645,0,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007329690270125866,,,
1.9986201524734497,9.35285472869873,1.085689902305603,0.6093664765357971,0.3964553475379944,0,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012944750487804413,,,
2.543562173843384,16.536413192749023,1.1312310695648193,0.6327572464942932,0.3691365122795105,0,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009087808430194855,,,
2.6275596618652344,17.35614585876465,1.1039930582046509,0.5727646946907043,0.3067569136619568,0,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003067194717004895,,,
2.107344627380371,21.09174156188965,1.074387788772583,0.7180383801460266,0.4988996982574463,0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008182506076991558,,,
2.2370412349700928,24.75226593017578,1.057187557220459,0.574295699596405,0.3308459520339966,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019487544894218445,,,
,,,,,,0,2.266462802886963,12.491204261779785,1.0732667446136475,0.6372256875038147,0.3975564241409302,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128873810172081,,
,,,,,,1,2.340885639190674,20.587961196899414,1.0690407752990723,0.7941982746124268,0.5510033369064331,,,,,,,,,,,,,,,,,,,,,,,,,,0.008889780379831791,,
,,,,,,2,2.140226364135742,17.69131088256836,1.0339398384094238,0.5575501918792725,0.3343818783760071,,,,,,,,,,,,,,,,,,,,,,,,,,0.008958441205322742,,
,,,,,,3,2.3459835052490234,25.15602684020996,1.0973122119903564,0.6189473867416382,0.37779751420021057,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289016455411911,,
,,,,,,4,2.1958208084106445,12.607245445251465,1.0627456903457642,0.5685045719146729,0.3462761640548706,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025095869787037373,,
,,,,,,5,2.1809239387512207,15.689926147460938,1.0599877834320068,0.7074923515319824,0.47531187534332275,,,,,,,,,,,,,,,,,,,,,,,,,,0.013920546509325504,,
,,,,,,6,2.102660655975342,23.697263717651367,1.0715117454528809,0.6298227906227112,0.41608554124832153,,,,,,,,,,,,,,,,,,,,,,,,,,0.003223495790734887,,
,,,,,,7,1.8733041286468506,13.05190658569336,1.0318410396575928,0.6861854195594788,0.492764413356781,,,,,,,,,,,,,,,,,,,,,,,,,,0.005949812009930611,,
,,,,,,8,2.268693685531616,34.47288513183594,1.0605757236480713,0.6388553380966187,0.39796513319015503,,,,,,,,,,,,,,,,,,,,,,,,,,0.013665478676557541,,
,,,,,,9,2.254793882369995,16.570838928222656,1.0676603317260742,0.672599732875824,0.4401884078979492,,,,,,,,,,,,,,,,,,,,,,,,,,0.006755542010068893,,
,,,,,,10,2.391761302947998,16.757469177246094,1.0652644634246826,0.6271835565567017,0.3839467763900757,,,,,,,,,,,,,,,,,,,,,,,,,,0.003882437478750944,,
,,,,,,11,2.3947391510009766,13.201689720153809,1.0857967138290405,0.5274157524108887,0.2690146267414093,,,,,,,,,,,,,,,,,,,,,,,,,,0.018784359097480774,,
,,,,,,12,2.315020799636841,15.657251358032227,1.0660655498504639,0.721824049949646,0.48792341351509094,,,,,,,,,,,,,,,,,,,,,,,,,,0.002231303136795759,,
,,,,,,13,2.0118350982666016,12.48323917388916,1.037248134613037,0.5631450414657593,0.3618263006210327,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
,,,,,,14,1.7333600521087646,10.021446228027344,1.0114835500717163,0.6866448521614075,0.5062940716743469,,,,,,,,,,,,,,,,,,,,,,,,,,0.006904442794620991,,
,,,,,,15,2.2857465744018555,15.510393142700195,1.0717129707336426,0.8476313352584839,0.6188908219337463,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
,,,,,,16,2.100940227508545,16.891712188720703,1.0525621175765991,0.6429481506347656,0.41872599720954895,,,,,,,,,,,,,,,,,,,,,,,,,,0.013948684558272362,,
